robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
232,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.430222,-0.463814,1.179959,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
240,0.000000,0.000000,3,-0.565148,-0.175733,1.209607,2,0.423098,-0.460143,1.170894,0,-0.573706,-0.637263,1.088544,99,-9999.000000,-9999.000000,-9999.000000
248,0.000000,0.000000,3,-0.565148,-0.175733,1.209607,2,0.423098,-0.460143,1.170894,0,-0.573706,-0.637263,1.088544,99,-9999.000000,-9999.000000,-9999.000000
256,0.000000,0.000000,3,-0.565148,-0.175733,1.209607,2,0.423098,-0.460143,1.170894,0,-0.573706,-0.637263,1.088544,99,-9999.000000,-9999.000000,-9999.000000
264,0.000000,0.000000,3,-0.565148,-0.175733,1.209607,2,0.423098,-0.460143,1.170894,0,-0.573706,-0.637263,1.088544,99,-9999.000000,-9999.000000,-9999.000000
272,0.000000,0.000000,3,-0.565148,-0.175733,1.209607,2,0.423098,-0.460143,1.170894,0,-0.573706,-0.637263,1.088544,99,-9999.000000,-9999.000000,-9999.000000
280,0.000000,0.000000,3,-0.565148,-0.175733,1.209607,2,0.423098,-0.460143,1.170894,0,-0.573706,-0.637263,1.088544,99,-9999.000000,-9999.000000,-9999.000000
288,0.000000,0.000000,0,-9999.000000,-9999.000000,-9999.000000,2,-9999.000000,-9999.000000,-9999.000000,3,-9999.000000,-9999.000000,-9999.000000,20,-9999.000000,-9999.000000,-9999.000000
296,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.432758,-0.468333,1.195317,0,-0.568122,-0.631026,1.076086,99,-9999.000000,-9999.000000,-9999.000000
304,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.432758,-0.468333,1.195317,0,-0.568122,-0.631026,1.076086,99,-9999.000000,-9999.000000,-9999.000000
312,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.432758,-0.468333,1.195317,0,-0.568122,-0.631026,1.076086,99,-9999.000000,-9999.000000,-9999.000000
320,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.432758,-0.468333,1.195317,0,-0.568122,-0.631026,1.076086,99,-9999.000000,-9999.000000,-9999.000000
328,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.432758,-0.468333,1.195317,0,-0.568122,-0.631026,1.076086,99,-9999.000000,-9999.000000,-9999.000000
336,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.432758,-0.468333,1.195317,0,-0.568122,-0.631026,1.076086,99,-9999.000000,-9999.000000,-9999.000000
344,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.429320,-0.469996,1.194874,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
352,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.429320,-0.469996,1.194874,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
360,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.429320,-0.469996,1.194874,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
368,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.429320,-0.469996,1.194874,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
376,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.429320,-0.469996,1.194874,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
384,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.429320,-0.469996,1.194874,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
392,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.427049,-0.468710,1.197535,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
400,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.427049,-0.468710,1.197535,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
408,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.427049,-0.468710,1.197535,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
416,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.427049,-0.468710,1.197535,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
424,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.427049,-0.468710,1.197535,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
432,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.427049,-0.468710,1.197535,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
440,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.425299,-0.464291,1.188193,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
448,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.425299,-0.464291,1.188193,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
456,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.425299,-0.464291,1.188193,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
464,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.425299,-0.464291,1.188193,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
472,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.425299,-0.464291,1.188193,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
480,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.425299,-0.464291,1.188193,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
488,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.422653,-0.467038,1.190045,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
496,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.422653,-0.467038,1.190045,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
504,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.422653,-0.467038,1.190045,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
512,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.422653,-0.467038,1.190045,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
520,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.422653,-0.467038,1.190045,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
528,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.422653,-0.467038,1.190045,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
536,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.419810,-0.467218,1.191126,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
544,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.419810,-0.467218,1.191126,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
552,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.419810,-0.467218,1.191126,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
560,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.419810,-0.467218,1.191126,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
568,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.419810,-0.467218,1.191126,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
576,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.419810,-0.467218,1.191126,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
584,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.416964,-0.467396,1.192199,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
592,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.416964,-0.467396,1.192199,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
600,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.416964,-0.467396,1.192199,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
608,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.416964,-0.467396,1.192199,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
616,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.416964,-0.467396,1.192199,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
624,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.416964,-0.467396,1.192199,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
632,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.411374,-0.466188,1.189969,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
640,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.411374,-0.466188,1.189969,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
648,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.411374,-0.466188,1.189969,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
656,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.411374,-0.466188,1.189969,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
664,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.411374,-0.466188,1.189969,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
672,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.411374,-0.466188,1.189969,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
680,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
688,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
696,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
704,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
712,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
720,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
728,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.410064,-0.470798,1.206671,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
736,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.399813,-0.468425,1.198441,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
744,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.399813,-0.468425,1.198441,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
752,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.399813,-0.468425,1.198441,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
760,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.399813,-0.468425,1.198441,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
768,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.399813,-0.468425,1.198441,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
776,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.399813,-0.468425,1.198441,0,-0.561088,-0.622422,1.061119,99,-9999.000000,-9999.000000,-9999.000000
784,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.394060,-0.471981,1.204983,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
792,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.394060,-0.471981,1.204983,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
800,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.394060,-0.471981,1.204983,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
808,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.394060,-0.471981,1.204983,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
816,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.394060,-0.471981,1.204983,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
824,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.394060,-0.471981,1.204983,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
832,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.380262,-0.465238,1.189123,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
840,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.380262,-0.465238,1.189123,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
848,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.380262,-0.465238,1.189123,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
856,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.380262,-0.465238,1.189123,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
864,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.380262,-0.465238,1.189123,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
872,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.380262,-0.465238,1.189123,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
880,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.379830,-0.475554,1.215485,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
888,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.379830,-0.475554,1.215485,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
896,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.379830,-0.475554,1.215485,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
904,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.379830,-0.475554,1.215485,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
912,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.379830,-0.475554,1.215485,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
920,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.379830,-0.475554,1.215485,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
928,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368073,-0.466749,1.195461,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
936,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368073,-0.466749,1.195461,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
944,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368073,-0.466749,1.195461,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
952,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368073,-0.466749,1.195461,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
960,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368073,-0.466749,1.195461,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
968,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368073,-0.466749,1.195461,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
976,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
984,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
992,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1000,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1008,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1016,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1024,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.368860,-0.478691,1.230450,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1032,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.359095,-0.471332,1.215746,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1040,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.359095,-0.471332,1.215746,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1048,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.359095,-0.471332,1.215746,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1056,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.359095,-0.471332,1.215746,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1064,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.359095,-0.471332,1.215746,0,-0.568936,-0.631134,1.077764,99,-9999.000000,-9999.000000,-9999.000000
1072,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1080,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1088,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1096,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1104,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1112,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1120,0.000000,0.000000,3,-0.563239,-0.174485,1.205395,2,0.355420,-0.480605,1.233521,0,-0.578330,-0.639927,1.095277,99,-9999.000000,-9999.000000,-9999.000000
1128,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.344295,-0.476549,1.227080,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1136,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.344295,-0.476549,1.227080,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1144,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.344295,-0.476549,1.227080,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1152,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.344295,-0.476549,1.227080,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1160,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.344295,-0.476549,1.227080,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1168,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.344295,-0.476549,1.227080,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1176,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.336432,-0.478375,1.234988,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1184,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.336432,-0.478375,1.234988,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1192,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.336432,-0.478375,1.234988,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1200,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.336432,-0.478375,1.234988,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
1208,0.000000,0.000000,3,-0.563285,-0.175951,1.205463,2,0.336432,-0.478375,1.234988,0,-0.578331,-0.639857,1.093719,99,-9999.000000,-9999.000000,-9999.000000
