Robot,X,Y
0,-2.376832,-1.37804
0,-2.376832,-1.37804
0,-2.395773,-1.388365
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.387423,-1.383742
0,-2.388848,-1.384612
0,-2.395773,-1.388365
0,-2.395773,-1.388365
0,-2.395773,-1.388365
0,-2.395773,-1.388365
0,-2.395773,-1.388365
0,-2.387423,-1.383742
0,-2.38654,-1.383363
0,-2.38654,-1.383363
0,-2.373767,-1.376324
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.389128,-1.38497
0,-2.388695,-1.384552
0,-2.388695,-1.384552
0,-2.388695,-1.384552
0,-2.388695,-1.384552
0,-2.38769,-1.383913
0,-2.38769,-1.383913
0,-2.387618,-1.383881
0,-2.387618,-1.383881
0,-2.387618,-1.383881
0,-2.388939,-1.384656
0,-2.391916,-1.386264
0,-2.391916,-1.386264
0,-2.395773,-1.388365
0,-2.388078,-1.384175
0,-2.388078,-1.384175
0,-2.388078,-1.384175
0,-2.388078,-1.384175
0,-2.388078,-1.384175
0,-2.388078,-1.384175
0,-2.389244,-1.384869
0,-2.389244,-1.384869
0,-2.379952,-1.379671
0,-2.395773,-1.388365
0,-2.395773,-1.388365
0,-2.395773,-1.388365
0,-2.383005,-1.381526
0,-2.370224,-1.369917
0,-2.370224,-1.369917
0,-2.370224,-1.369917
0,-2.386617,-1.379836
0,-2.386617,-1.379836
0,-2.386617,-1.379836
0,-2.386617,-1.379836
0,-2.386617,-1.379836
0,-2.307744,-1.334223
0,-2.307744,-1.334223
0,-2.307744,-1.334223
0,-2.307744,-1.334223
0,-2.382481,-1.37895
0,-2.382481,-1.37895
0,-2.382481,-1.37895
0,-2.394515,-1.385857
0,-2.394515,-1.385857
0,-2.394515,-1.385857
0,-2.394515,-1.385857
0,-2.394515,-1.385857
0,-2.394515,-1.385857
0,-2.370076,-1.381177
0,-2.370076,-1.381177
0,-2.359922,-1.364153
0,-2.359922,-1.364153
0,-2.359922,-1.364153
0,-2.359922,-1.364153
0,-2.365155,-1.367318
0,-2.365155,-1.367318
0,-2.320158,-1.339719
0,-2.287351,-1.319282
0,-2.287351,-1.319282
0,-2.362868,-1.364505
0,-2.362868,-1.364505
0,-2.362868,-1.364505
0,-2.37246,-1.369438
0,-2.37246,-1.369438
0,-2.37246,-1.369438
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.369401,-1.367687
0,-2.393179,-1.381581
0,-2.393179,-1.381581
0,-2.393179,-1.381581
0,-2.368559,-1.36773
0,-2.368559,-1.36773
0,-2.368559,-1.36773
0,-2.368559,-1.36773
0,-2.368559,-1.36773
0,-2.364718,-1.373257
0,-2.376918,-1.37768
0,-2.338384,-1.354878
0,-2.338384,-1.354878
0,-2.338384,-1.354878
0,-2.339499,-1.355225
0,-2.339499,-1.355225
0,-2.339499,-1.355225
0,-2.664383,-1.543826
0,-2.664383,-1.543826
0,-2.664383,-1.543826
0,-2.385074,-1.382377
0,-2.385074,-1.382377
0,-2.385074,-1.382377
0,-2.268483,-1.320588
0,-2.268483,-1.320588
0,-2.268483,-1.320588
0,-2.263406,-1.317465
0,-2.263406,-1.317465
0,-2.280926,-1.327886
0,-2.280926,-1.327886
0,-2.280926,-1.327886
0,-2.271866,-1.322615
0,-2.271866,-1.322615
0,-2.271866,-1.322615
0,-2.271866,-1.322615
0,-2.280926,-1.327886
0,-2.280926,-1.327886
0,-2.267871,-1.320176
0,-2.267871,-1.320176
0,-2.267871,-1.320176
0,-2.267871,-1.320176
0,-2.280748,-1.327769
0,-2.280748,-1.327769
0,-2.280748,-1.327769
0,-2.375562,-1.379947
0,-2.375562,-1.379947
0,-2.375562,-1.379947
0,-2.367054,-1.908902
0,-2.318229,-1.939355
0,-2.318229,-1.939355
0,-2.318229,-1.939355
0,-2.108245,-1.966982
0,-2.010952,-1.9353
0,-2.010952,-1.9353
0,-1.909136,-1.900083
0,-1.909136,-1.900083
0,-1.909136,-1.900083
0,-1.912452,-1.902772
0,-1.912452,-1.902772
0,-1.912452,-1.902772
0,-1.917594,-1.907696
0,-1.917594,-1.907696
0,-1.917594,-1.907696
0,-1.904844,-1.895023
0,-1.904844,-1.895023
0,-1.904844,-1.895023
0,-1.91281,-1.90329
0,-1.91281,-1.90329
0,-1.91281,-1.90329
0,-1.90174,-1.892522
0,-1.90174,-1.892522
0,-1.90174,-1.892522
0,-1.911291,-1.901303
0,-1.911291,-1.901303
0,-1.911291,-1.901303
0,-1.909501,-1.899671
0,-1.909501,-1.899671
0,-1.894027,-1.884852
0,-1.908292,-1.898548
0,-1.908292,-1.898548
0,-1.908292,-1.898548
0,-1.903823,-1.894293
0,-1.903823,-1.894293
0,-1.903823,-1.894293
0,-1.906071,-1.896547
0,-1.906071,-1.896547
0,-1.906071,-1.896547
0,-1.91026,-1.900796
0,-1.91026,-1.900796
0,-1.912612,-1.90301
2,-1.726566,-1.916243
2,-1.726566,-1.916243
2,-1.726566,-1.916243
2,-1.740174,-1.931835
2,-1.740174,-1.931835
2,-1.740174,-1.931835
2,-1.740174,-1.931835
2,-1.728181,-1.919099
2,-1.728181,-1.919099
2,-1.728181,-1.919099
2,-1.741032,-1.932509
2,-1.741032,-1.932509
2,-1.741032,-1.932509
2,-1.741156,-1.932435
2,-1.741156,-1.932435
2,-1.741156,-1.932435
2,-1.740174,-1.931835
2,-1.740174,-1.931835
2,-1.740174,-1.931835
2,-1.740563,-1.933085
2,-1.740563,-1.933085
2,-1.740563,-1.933085
2,-1.7378,-1.929894
2,-1.7378,-1.929894
2,-1.7378,-1.929894
2,-1.729428,-1.920501
2,-1.729428,-1.920501
2,-1.729428,-1.920501
2,-1.731409,-1.921742
2,-1.731409,-1.921742
2,-1.731409,-1.921742
2,-1.749124,-1.941863
2,-1.749124,-1.941863
2,-1.749124,-1.941863
2,-1.744109,-1.9363
2,-1.744109,-1.9363
2,-1.744109,-1.9363
2,-1.741157,-1.932848
2,-1.741157,-1.932848
2,-1.741157,-1.932848
2,-1.74492,-1.937222
2,-1.74492,-1.937222
2,-1.74492,-1.937222
2,-1.743104,-1.934868
2,-1.743104,-1.934868
2,-1.743104,-1.934868
2,-1.731544,-1.921965
2,-1.731544,-1.921965
2,-1.731544,-1.921965
2,-1.750118,-1.943076
2,-1.750118,-1.943076
2,-1.750118,-1.943076
2,-1.745545,-1.937586
2,-1.745545,-1.937586
2,-1.745545,-1.937586
2,-1.744706,-1.936883
2,-1.744706,-1.936883
2,-1.744706,-1.936883
2,-1.744706,-1.936883
2,-1.744706,-1.936883
2,-1.741096,-1.932552
2,-1.741096,-1.932552
2,-1.741096,-1.932552
2,-1.729608,-1.920586
2,-1.729608,-1.920586
2,-1.740603,-1.932424
2,-1.740603,-1.932424
2,-1.740603,-1.932424
2,-1.726755,-1.917437
2,-1.726755,-1.917437
2,-1.726755,-1.917437
2,-1.731544,-1.921965
2,-1.731544,-1.921965
2,-1.731544,-1.921965
2,-1.728588,-1.919743
2,-1.728588,-1.919743
2,-1.73619,-1.928127
2,-1.73619,-1.928127
2,-1.73619,-1.928127
2,-1.73619,-1.928127
2,-1.751586,-1.944603
2,-1.751586,-1.944603
2,-1.751586,-1.944603
2,-1.721503,-1.911696
2,-1.721503,-1.911696
2,-1.721503,-1.911696
2,-1.740578,-1.932288
2,-1.740578,-1.932288
2,-1.740578,-1.932288
2,-1.741032,-1.932509
2,-1.741032,-1.932509
2,-1.741032,-1.932509
2,-1.737485,-1.929646
2,-1.737485,-1.929646
2,-1.737485,-1.929646
2,-1.741044,-1.933209
2,-1.741044,-1.933209
2,-1.741044,-1.933209
2,-1.741418,-1.933033
2,-1.741418,-1.933033
2,-1.741418,-1.933033
2,-1.731225,-1.921432
2,-1.731225,-1.921432
2,-1.731225,-1.921432
2,-1.741157,-1.932848
2,-1.741157,-1.932848
2,-1.741157,-1.932848
2,-1.74761,-1.940294
2,-1.74761,-1.940294
2,-1.74761,-1.940294
2,-1.736653,-1.928028
2,-1.736653,-1.928028
2,-1.737373,-1.929039
2,-1.737373,-1.929039
2,-1.737373,-1.929039
2,-1.737373,-1.929039
2,-1.737373,-1.929039
2,-1.741032,-1.932509
2,-1.741032,-1.932509
2,-1.741032,-1.932509
2,-1.735978,-1.927278
2,-1.735978,-1.927278
2,-1.735978,-1.927278
2,-1.74558,-1.937837
2,-1.74558,-1.937837
2,-1.74558,-1.937837
2,-1.736398,-1.927431
2,-1.736398,-1.927431
2,-1.740611,-1.932308
2,-1.740611,-1.932308
2,-1.740611,-1.932308
2,-1.737163,-1.929301
2,-1.737163,-1.929301
2,-1.737163,-1.929301
2,-1.736623,-1.927619
2,-1.736623,-1.927619
2,-1.736623,-1.927619
2,-1.741157,-1.932848
2,-1.749453,-1.942245
2,-1.749453,-1.942245
2,-1.731409,-1.921742
2,-1.731409,-1.921742
2,-1.731409,-1.921742
2,-1.740671,-1.932081
2,-1.740671,-1.932081
2,-1.740671,-1.932081
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.731044,-1.920999
2,-1.731044,-1.920999
2,-1.731044,-1.920999
2,-1.731044,-1.920999
2,-1.731044,-1.920999
2,-1.731044,-1.920999
2,-1.740944,-1.932073
2,-1.740944,-1.932073
2,-1.740944,-1.932073
2,-1.726936,-1.916425
2,-1.726936,-1.916425
2,-1.726936,-1.916425
2,-1.731952,-1.921776
2,-1.731952,-1.921776
2,-1.731952,-1.921776
2,-1.729306,-1.918839
2,-1.729306,-1.918839
2,-1.74101,-1.931689
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.736401,-1.92694
2,-1.74117,-1.931974
2,-1.74117,-1.931974
2,-1.74117,-1.931974
2,-1.74117,-1.931974
2,-1.74117,-1.931974
2,-1.74117,-1.931974
2,-1.739714,-1.930388
2,-1.739714,-1.930388
2,-1.739714,-1.930388
2,-1.721039,-1.909682
2,-1.721039,-1.909682
2,-1.721039,-1.909682
2,-1.741434,-1.932725
2,-1.741434,-1.932725
2,-1.741434,-1.932725
2,-1.741434,-1.932725
5,-0.724863,-1.234198
5,-0.724863,-1.234198
5,-0.724863,-1.234198
5,-0.726237,-1.236715
5,-0.726576,-1.237467
5,-0.726576,-1.237467
5,-0.724308,-1.233241
5,-0.723531,-1.232015
5,-0.723531,-1.232015
5,-0.723531,-1.232015
5,-0.723531,-1.232015
5,-0.723531,-1.232015
5,-0.728088,-1.239783
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.724524,-1.233809
5,-0.725566,-1.235548
5,-0.728046,-1.239918
5,-0.728046,-1.239918
5,-0.724786,-1.234292
5,-0.728055,-1.240028
5,-0.728055,-1.240028
5,-0.728055,-1.240028
5,-0.723362,-1.231793
5,-0.723362,-1.231793
5,-0.72588,-1.236057
5,-0.72588,-1.236057
5,-0.72588,-1.236057
5,-0.72588,-1.236057
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.726786,-1.2378
5,-0.72447,-1.233802
5,-0.724545,-1.23427
5,-0.724545,-1.23427
5,-0.727065,-1.238228
5,-0.727065,-1.238228
5,-0.727065,-1.238228
5,-0.727065,-1.238228
5,-0.727065,-1.238228
5,-0.727065,-1.238228
5,-0.724305,-1.222718
5,-0.724305,-1.222718
5,-0.724305,-1.222718
5,-0.710051,-1.245383
5,-0.710051,-1.245383
5,-0.710051,-1.245383
5,-0.707295,-1.240609
5,-0.707295,-1.240609
5,-0.7104,-1.245742
5,-0.7104,-1.245742
5,-0.7104,-1.245742
5,-0.710478,-1.246106
5,-0.710478,-1.246106
5,-0.711235,-1.235646
5,-0.711235,-1.235646
5,-0.711235,-1.235646
5,-0.704982,-1.232764
5,-0.704982,-1.232764
5,-0.704982,-1.232764
5,-0.717056,-1.236156
5,-0.717056,-1.236156
5,-0.713628,-1.220448
5,-0.713131,-1.233454
5,-0.713131,-1.233454
5,-0.713131,-1.233454
5,-0.713131,-1.233454
5,-0.718519,-1.229501
5,-0.718519,-1.229501
5,-0.727553,-1.288885
5,-0.727553,-1.288885
5,-0.727553,-1.288885
5,-0.727553,-1.288885
5,-0.727553,-1.288885
5,-0.727553,-1.288885
5,-0.727553,-1.288885
5,-0.706873,-1.254238
5,-0.706873,-1.254238
5,-0.706873,-1.254238
5,-0.709372,-1.259228
5,-0.709372,-1.259228
5,-0.709372,-1.259228
5,-0.70464,-1.250397
5,-0.70464,-1.250397
5,-0.70464,-1.250397
5,-0.704763,-1.250786
5,-0.704763,-1.250786
5,-0.704763,-1.250786
5,-0.704554,-1.250325
5,-0.704554,-1.250325
5,-0.704554,-1.250325
5,-0.706487,-1.253903
5,-0.706487,-1.253903
5,-0.706487,-1.253903
5,-0.708556,-1.257648
5,-0.708556,-1.257648
5,-0.704802,-1.250466
5,-0.704802,-1.250466
5,-0.704802,-1.250466
5,-0.704802,-1.250466
5,-0.704802,-1.250466
5,-0.709009,-1.257971
5,-0.709009,-1.257971
5,-0.709009,-1.257971
5,-0.706499,-1.253853
5,-0.706499,-1.253853
5,-0.706499,-1.253853
5,-0.70393,-1.258259
5,-0.70393,-1.258259
5,-0.70393,-1.258259
5,-0.710411,-1.232808
5,-0.710411,-1.232808
5,-0.710411,-1.232808
5,-0.710411,-1.232808
5,-0.710188,-1.264276
5,-0.710188,-1.264276
5,-0.710188,-1.264276
5,-0.710188,-1.264276
5,-0.817605,-1.32222
5,-0.817605,-1.32222
5,-0.817605,-1.32222
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-0.992792,-1.44787
5,-1.360638,-1.89978
5,-1.360638,-1.89978
5,-1.360638,-1.89978
5,-1.443334,-2.032069
5,-1.443334,-2.032069
5,-1.443334,-2.032069
5,-1.442001,-2.030583
5,-1.442001,-2.030583
5,-1.442001,-2.030583
5,-1.439435,-2.027129
5,-1.439435,-2.027129
5,-1.439435,-2.027129
5,-1.439435,-2.027129
5,-1.438551,-2.02556
5,-1.438551,-2.02556
5,-1.44216,-2.030815
5,-1.44216,-2.030815
5,-1.44216,-2.030815
5,-1.439943,-2.027557
5,-1.439943,-2.027557
5,-1.439943,-2.027557
5,-1.439757,-2.027282
5,-1.439757,-2.027282
5,-1.439757,-2.027282
5,-1.437723,-2.024382
5,-1.437723,-2.024382
