Robot,X,Y
2,-1.725627,-1.914555
2,-1.725627,-1.914555
2,-1.725627,-1.914555
2,-1.731378,-1.921029
2,-1.731378,-1.921029
2,-1.731378,-1.921029
2,-1.731378,-1.921029
2,-1.721039,-1.909682
2,-1.721039,-1.909682
2,-1.721039,-1.909682
2,-1.725354,-1.914592
2,-1.725354,-1.914592
2,-1.725354,-1.914592
2,-1.725354,-1.914592
2,-1.725354,-1.914592
2,-1.725354,-1.914592
2,-1.731952,-1.921776
2,-1.731952,-1.921776
2,-1.731952,-1.921776
2,-1.726936,-1.916425
2,-1.726936,-1.916425
2,-1.726936,-1.916425
2,-1.720453,-1.908924
2,-1.720453,-1.908924
2,-1.720453,-1.908924
2,-1.721039,-1.909682
2,-1.721039,-1.909682
2,-1.721039,-1.909682
2,-1.726184,-1.915281
2,-1.726184,-1.915281
2,-1.737118,-1.927915
2,-1.737118,-1.927915
2,-1.728549,-1.917784
2,-1.728549,-1.917784
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.741742,-1.932961
2,-1.741742,-1.932961
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.732111,-1.922059
2,-1.708166,-1.897426
2,-1.708166,-1.897426
2,-1.708166,-1.897426
2,-1.723893,-1.915169
2,-1.723893,-1.915169
2,-1.723893,-1.915169
2,-1.725811,-1.917305
2,-1.725811,-1.917305
2,-1.725811,-1.917305
2,-1.716781,-1.906967
2,-1.716781,-1.906967
2,-1.716781,-1.906967
2,-1.719586,-1.910183
2,-1.719586,-1.910183
2,-1.719586,-1.910183
2,-1.714123,-1.904241
2,-1.714123,-1.904241
2,-1.714123,-1.904241
2,-1.719586,-1.910183
2,-1.719586,-1.910183
2,-1.725439,-1.916987
2,-1.725439,-1.916987
2,-1.725439,-1.916987
2,-1.682442,-1.868043
2,-1.682442,-1.868043
2,-1.682442,-1.868043
2,-1.685148,-1.871033
2,-1.685148,-1.871033
2,-1.685148,-1.871033
2,-1.685148,-1.871033
2,-1.685148,-1.871033
2,-1.694722,-1.881961
2,-1.694722,-1.881961
2,-1.694722,-1.881961
2,-1.701502,-1.889809
2,-1.701502,-1.889809
2,-1.701502,-1.889809
2,-1.697339,-1.884875
2,-1.697339,-1.884875
2,-1.697339,-1.884875
2,-1.706369,-1.895423
2,-1.706369,-1.895423
2,-1.682442,-1.868043
2,-1.682442,-1.868043
2,-1.682442,-1.868043
2,-1.682442,-1.868043
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.701536,-1.889726
2,-1.701536,-1.889726
2,-1.701536,-1.889726
2,-1.701536,-1.889726
2,-1.701536,-1.889726
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.687266,-1.873496
2,-1.687266,-1.873496
2,-1.687266,-1.873496
2,-1.691286,-1.878057
2,-1.691286,-1.878057
2,-1.691286,-1.878057
2,-1.691286,-1.878057
2,-1.691286,-1.878057
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.685651,-1.871705
2,-1.722037,-1.913102
2,-1.722037,-1.913102
2,-1.722037,-1.913102
2,-1.694094,-1.881275
2,-1.694094,-1.881275
2,-1.694094,-1.881275
2,-1.682889,-1.86876
2,-1.682889,-1.86876
2,-1.671988,-1.85634
2,-1.671988,-1.85634
2,-1.671988,-1.85634
2,-1.682442,-1.868043
2,-1.682442,-1.868043
2,-1.696528,-1.883975
2,-1.696528,-1.883975
2,-1.696528,-1.883975
2,-1.704947,-1.89352
2,-1.704947,-1.89352
2,-1.704947,-1.89352
2,-1.712194,-1.901766
2,-1.712194,-1.901766
2,-1.712194,-1.901766
2,-1.688071,-1.87439
2,-1.688071,-1.87439
2,-1.688071,-1.87439
2,-1.688065,-1.874159
2,-1.688065,-1.874159
2,-1.688065,-1.874159
2,-1.687952,-1.874245
2,-1.687952,-1.874245
2,-1.687952,-1.874245
2,-1.700052,-1.888088
2,-1.700052,-1.888088
2,-1.700052,-1.888088
2,-1.69887,-1.886564
2,-1.69887,-1.886564
2,-1.69887,-1.886564
2,-1.702092,-1.890352
2,-1.702092,-1.890352
2,-1.702092,-1.890352
2,-1.702092,-1.890352
2,-1.702092,-1.890352
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.683477,-1.869197
2,-1.683477,-1.869197
2,-1.683477,-1.869197
2,-1.68517,-1.871279
2,-1.68517,-1.871279
2,-1.68517,-1.871279
2,-1.68517,-1.871279
2,-1.68517,-1.871279
2,-1.685854,-1.871947
2,-1.685854,-1.871947
2,-1.685854,-1.871947
2,-1.685854,-1.871947
2,-1.685854,-1.871947
2,-1.705969,-1.894748
2,-1.705969,-1.894748
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.679507,-1.864673
2,-1.697494,-1.885162
2,-1.697494,-1.885162
2,-1.697494,-1.885162
2,-1.719072,-1.909702
2,-1.719072,-1.909702
2,-1.693284,-1.880376
2,-1.693284,-1.880376
2,-1.688071,-1.87439
2,-1.688071,-1.87439
2,-1.682889,-1.86876
2,-1.682889,-1.86876
2,-1.674376,-1.8591
2,-1.674376,-1.8591
2,-1.674376,-1.8591
2,-1.682999,-1.868664
2,-1.682999,-1.868664
2,-1.682999,-1.868664
2,-1.682999,-1.868664
2,-1.682999,-1.868664
2,-1.682712,-1.868329
2,-1.682712,-1.868329
2,-1.682712,-1.868329
2,-1.682889,-1.86876
2,-1.682889,-1.86876
2,-1.682889,-1.86876
2,-1.696359,-1.883777
2,-1.696359,-1.883777
2,-1.696359,-1.883777
2,-1.685854,-1.871947
2,-1.685854,-1.871947
2,-1.685854,-1.871947
