Robot,X,Y
5,-0.632279,-1.223967
5,-0.632279,-1.223967
5,-0.626338,-1.211903
5,-0.626338,-1.211903
5,-0.603344,-1.225397
5,-0.622866,-1.231049
5,-0.604188,-1.203653
5,-0.604188,-1.203653
5,-0.604188,-1.203653
5,-0.623722,-1.196768
5,-0.623722,-1.196768
5,-0.623722,-1.196768
5,-0.623722,-1.196768
5,-0.623722,-1.196768
5,-0.623722,-1.196768
5,-0.610049,-1.188169
5,-0.610049,-1.188169
5,-0.610049,-1.188169
5,-0.630469,-1.230976
5,-0.630469,-1.230976
5,-0.608635,-1.180886
5,-0.608635,-1.180886
5,-0.608635,-1.180886
5,-0.608635,-1.180886
5,-0.608635,-1.180886
5,-0.634133,-1.255861
5,-0.634133,-1.255861
5,-0.622069,-1.222008
5,-0.622069,-1.222008
5,-0.616974,-1.192128
5,-0.616974,-1.192128
5,-0.616974,-1.192128
5,-0.616974,-1.192128
5,-0.616974,-1.192128
5,-0.616974,-1.192128
5,-0.616974,-1.192128
5,-0.632791,-1.269216
5,-0.632791,-1.269216
5,-0.632791,-1.269216
5,-0.654954,-1.263191
5,-0.654954,-1.263191
5,-0.654954,-1.263191
5,-0.647943,-1.252833
5,-0.647943,-1.252833
5,-0.647943,-1.252833
5,-0.629246,-1.281914
5,-0.629246,-1.281914
5,-0.629246,-1.281914
5,-0.641578,-1.256382
5,-0.641578,-1.256382
5,-0.641578,-1.256382
5,-0.643995,-1.276658
5,-0.643995,-1.276658
5,-0.643995,-1.276658
5,-0.630274,-1.297087
5,-0.630274,-1.297087
5,-0.630274,-1.297087
5,-0.617069,-1.23126
5,-0.617069,-1.23126
5,-0.617069,-1.23126
5,-0.574968,-1.368682
5,-0.574968,-1.368682
5,-0.574968,-1.368682
5,-0.574968,-1.368682
5,-0.574968,-1.368682
5,-0.802211,-1.615057
5,-0.802211,-1.615057
5,-0.802211,-1.615057
5,-1.04418,-1.618088
5,-1.04418,-1.618088
5,-1.04418,-1.618088
5,-1.04418,-1.618088
5,-1.25004,-1.41019
5,-1.25004,-1.41019
5,-1.25004,-1.41019
5,-1.366208,-1.242953
5,-1.366208,-1.242953
5,-1.366208,-1.242953
5,-1.490443,-1.266833
5,-1.490443,-1.266833
5,-1.490443,-1.266833
5,-1.393052,-1.410506
5,-1.393052,-1.410506
5,-1.29409,-1.500367
5,-1.29409,-1.500367
5,-1.277367,-1.524718
5,-1.277367,-1.524718
5,-1.277291,-1.524624
5,-1.277291,-1.524624
5,-1.278614,-1.525898
5,-1.278614,-1.525898
5,-1.276795,-1.523804
5,-1.279184,-1.526366
5,-1.283897,-1.53338
5,-1.283897,-1.53338
5,-1.280898,-1.529152
5,-1.280898,-1.529152
5,-1.27266,-1.518892
5,-1.27266,-1.518892
5,-1.282823,-1.531642
5,-1.282823,-1.531642
5,-1.282823,-1.531642
5,-1.279005,-1.526769
5,-1.279005,-1.526769
5,-1.281605,-1.529924
5,-1.281605,-1.529924
5,-1.281605,-1.529924
5,-1.278361,-1.525904
5,-1.278361,-1.525904
5,-1.281264,-1.529319
5,-1.281264,-1.529319
5,-1.277581,-1.525161
5,-1.277581,-1.525161
5,-1.279612,-1.527423
5,-1.279612,-1.527423
5,-1.282015,-1.529873
5,-1.282015,-1.529873
5,-1.278754,-1.526749
5,-1.278754,-1.526749
5,-1.28291,-1.531563
5,-1.281159,-1.529642
5,-1.281159,-1.529642
5,-1.27641,-1.523246
5,-1.27641,-1.523246
5,-1.281189,-1.529567
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
2,-1.575436,-1.8022
