Robot,X,Y
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.515341,-1.867512
2,-1.515341,-1.867512
2,-1.515341,-1.867512
2,-1.520063,-1.87408
2,-1.520063,-1.87408
2,-1.520063,-1.87408
2,-1.507013,-1.85711
2,-1.507013,-1.85711
2,-1.507013,-1.85711
2,-1.516213,-1.869044
2,-1.516213,-1.869044
2,-1.516213,-1.869044
2,-1.508348,-1.859196
2,-1.508348,-1.859196
2,-1.508348,-1.859196
2,-1.518176,-1.871763
2,-1.518176,-1.871763
2,-1.518176,-1.871763
2,-1.511372,-1.862678
2,-1.511372,-1.862678
2,-1.511372,-1.862678
2,-1.520159,-1.873913
2,-1.520159,-1.873913
2,-1.520159,-1.873913
2,-1.512378,-1.864108
2,-1.512378,-1.864108
2,-1.512378,-1.864108
2,-1.511651,-1.863063
2,-1.511651,-1.863063
2,-1.511651,-1.863063
2,-1.509462,-1.860417
2,-1.509462,-1.860417
2,-1.509462,-1.860417
2,-1.504534,-1.853921
2,-1.504534,-1.853921
2,-1.504534,-1.853921
2,-1.505109,-1.854724
2,-1.505109,-1.854724
2,-1.505109,-1.854724
2,-1.516251,-1.869096
2,-1.516251,-1.869096
2,-1.516251,-1.869096
2,-1.508887,-1.859943
2,-1.508887,-1.859943
2,-1.508887,-1.859943
2,-1.511844,-1.863367
2,-1.511844,-1.863367
2,-1.511844,-1.863367
2,-1.508833,-1.859222
2,-1.508833,-1.859222
2,-1.508833,-1.859222
2,-1.512977,-1.864616
2,-1.512977,-1.864616
2,-1.512977,-1.864616
2,-1.504403,-1.853706
2,-1.504403,-1.853706
2,-1.504403,-1.853706
2,-1.512977,-1.864616
2,-1.512977,-1.864616
2,-1.512977,-1.864616
2,-1.507182,-1.856975
2,-1.507182,-1.856975
2,-1.507182,-1.856975
2,-1.511735,-1.863244
2,-1.511735,-1.863244
2,-1.511735,-1.863244
2,-1.512486,-1.864477
2,-1.512486,-1.864477
2,-1.512486,-1.864477
2,-1.505804,-1.855638
2,-1.505804,-1.855638
2,-1.505804,-1.855638
2,-1.521824,-1.875391
2,-1.521824,-1.875391
2,-1.521824,-1.875391
2,-1.521337,-1.875665
2,-1.521337,-1.875665
2,-1.521337,-1.875665
2,-1.508348,-1.859196
2,-1.508348,-1.859196
2,-1.508348,-1.859196
2,-1.507694,-1.858315
2,-1.507694,-1.858315
2,-1.507694,-1.858315
2,-1.513682,-1.865561
2,-1.513682,-1.865561
2,-1.513682,-1.865561
2,-1.510924,-1.862396
2,-1.510924,-1.862396
2,-1.510924,-1.862396
2,-1.511127,-1.862335
2,-1.511127,-1.862335
2,-1.511127,-1.862335
2,-1.517723,-1.871341
2,-1.517723,-1.871341
2,-1.517723,-1.871341
2,-1.519359,-1.873081
2,-1.519359,-1.873081
2,-1.519359,-1.873081
2,-1.511974,-1.863811
2,-1.511974,-1.863811
2,-1.511974,-1.863811
2,-1.510704,-1.861673
2,-1.510704,-1.861673
2,-1.510704,-1.861673
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.51244,-1.864745
2,-1.51244,-1.864745
2,-1.51244,-1.864745
2,-1.519773,-1.873299
2,-1.519773,-1.873299
2,-1.502647,-1.851752
2,-1.518138,-1.871711
2,-1.518138,-1.871711
2,-1.518138,-1.871711
2,-1.519002,-1.872614
2,-1.519002,-1.872614
2,-1.519002,-1.872614
2,-1.511868,-1.8634
2,-1.511868,-1.8634
2,-1.511868,-1.8634
2,-1.508627,-1.859538
2,-1.508627,-1.859538
2,-1.508627,-1.859538
2,-1.512378,-1.864108
2,-1.512378,-1.864108
2,-1.511735,-1.863244
2,-1.512402,-1.864142
2,-1.512402,-1.864142
2,-1.512402,-1.864142
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.514216,-1.866302
2,-1.50741,-1.858199
2,-1.50741,-1.858199
2,-1.50741,-1.858199
2,-1.512378,-1.864108
2,-1.512378,-1.864108
2,-1.512378,-1.864108
2,-1.511868,-1.8634
2,-1.511868,-1.8634
2,-1.511868,-1.8634
2,-1.519041,-1.872667
2,-1.519041,-1.872667
2,-1.519041,-1.872667
2,-1.513429,-1.866051
2,-1.513429,-1.866051
2,-1.513429,-1.866051
2,-1.519041,-1.872667
2,-1.519041,-1.872667
2,-1.519041,-1.872667
2,-1.514521,-1.867096
2,-1.514521,-1.867096
2,-1.514521,-1.867096
2,-1.507701,-1.858486
2,-1.507701,-1.858486
2,-1.507701,-1.858486
2,-1.508887,-1.859943
2,-1.508887,-1.859943
2,-1.508887,-1.859943
2,-1.516251,-1.869096
2,-1.516251,-1.869096
2,-1.516251,-1.869096
2,-1.517226,-1.870503
2,-1.517226,-1.870503
2,-1.517226,-1.870503
2,-1.510408,-1.861372
2,-1.510408,-1.861372
2,-1.510408,-1.861372
2,-1.514023,-1.866627
2,-1.514023,-1.866627
2,-1.514023,-1.866627
2,-1.522596,-1.876915
2,-1.522596,-1.876915
2,-1.522596,-1.876915
2,-1.522596,-1.876915
2,-1.519041,-1.872667
2,-1.519041,-1.872667
2,-1.519041,-1.872667
2,-1.517261,-1.870494
2,-1.517261,-1.870494
2,-1.517261,-1.870494
2,-1.508312,-1.859147
2,-1.508312,-1.859147
2,-1.508312,-1.859147
