Robot,X,Y
2,-1.593831,-1.984112
2,-1.593831,-1.984112
2,-1.593831,-1.984112
2,-1.587839,-1.97666
2,-1.587839,-1.97666
2,-1.587839,-1.97666
2,-1.586533,-1.975113
2,-1.586533,-1.975113
2,-1.586533,-1.975113
2,-1.595252,-1.985731
2,-1.595252,-1.985731
2,-1.595252,-1.985731
2,-1.59398,-1.984744
2,-1.59398,-1.984744
2,-1.59398,-1.984744
2,-1.591914,-1.981831
2,-1.591914,-1.981831
2,-1.591914,-1.981831
2,-1.582551,-1.970089
2,-1.582551,-1.970089
2,-1.582551,-1.970089
2,-1.603627,-1.996601
2,-1.603627,-1.996601
2,-1.603627,-1.996601
2,-1.587736,-1.976519
2,-1.587736,-1.976519
2,-1.587736,-1.976519
2,-1.587839,-1.97666
2,-1.587839,-1.97666
2,-1.587839,-1.97666
2,-1.59138,-1.981278
2,-1.59138,-1.981278
2,-1.59138,-1.981278
2,-1.595697,-1.986123
2,-1.595697,-1.986123
2,-1.595697,-1.986123
2,-1.59444,-1.984546
2,-1.59444,-1.984546
2,-1.59444,-1.984546
2,-1.59187,-1.982449
2,-1.59187,-1.982449
2,-1.59187,-1.982449
2,-1.595318,-1.986067
2,-1.595318,-1.986067
2,-1.595318,-1.986067
2,-1.586911,-1.976048
2,-1.586911,-1.976048
2,-1.586911,-1.976048
2,-1.593704,-1.98383
2,-1.593704,-1.98383
2,-1.593704,-1.98383
2,-1.587183,-1.97583
2,-1.587183,-1.97583
2,-1.587183,-1.97583
2,-1.591914,-1.981831
2,-1.591914,-1.981831
2,-1.591914,-1.981831
2,-1.588725,-1.978087
2,-1.588725,-1.978087
2,-1.588725,-1.978087
2,-1.589389,-1.978917
2,-1.589389,-1.978917
2,-1.589389,-1.978917
2,-1.586968,-1.975977
2,-1.586968,-1.975977
2,-1.586968,-1.975977
2,-1.593061,-1.983147
2,-1.593061,-1.983147
2,-1.588526,-1.977832
2,-1.588526,-1.977832
2,-1.588526,-1.977832
2,-1.585011,-1.973131
2,-1.585011,-1.973131
2,-1.585011,-1.973131
2,-1.598355,-1.989871
2,-1.598355,-1.989871
2,-1.598355,-1.989871
2,-1.598669,-1.990458
2,-1.598669,-1.990458
2,-1.598669,-1.990458
2,-1.598669,-1.990458
2,-1.598669,-1.990458
2,-1.598669,-1.990458
2,-1.591091,-1.980594
2,-1.591091,-1.980594
2,-1.591091,-1.980594
2,-1.594905,-1.985231
2,-1.594905,-1.985231
2,-1.594905,-1.985231
2,-1.591183,-1.980603
2,-1.591183,-1.980603
2,-1.591183,-1.980603
2,-1.591183,-1.980603
2,-1.58873,-1.978108
2,-1.58873,-1.978108
2,-1.590032,-1.979376
2,-1.590032,-1.979376
2,-1.586927,-1.975313
2,-1.586927,-1.975313
2,-1.586927,-1.975313
2,-1.59563,-1.985662
2,-1.59563,-1.985662
2,-1.593056,-1.983047
2,-1.593056,-1.983047
2,-1.593056,-1.983047
2,-1.590218,-1.980063
2,-1.590218,-1.980063
2,-1.581132,-1.96918
2,-1.581132,-1.96918
2,-1.581132,-1.96918
2,-1.581893,-1.970318
2,-1.581893,-1.970318
2,-1.581893,-1.970318
2,-1.567319,-1.95177
2,-1.567319,-1.95177
2,-1.579623,-1.96741
2,-1.579623,-1.96741
2,-1.579623,-1.96741
2,-1.58426,-1.97298
2,-1.58426,-1.97298
2,-1.58426,-1.97298
2,-1.582949,-1.971335
5,-0.715796,-1.215353
5,-0.715796,-1.215353
5,-0.715796,-1.215353
5,-0.712592,-1.209881
5,-0.712592,-1.209881
5,-0.712592,-1.209881
5,-0.717029,-1.217521
5,-0.717029,-1.217521
5,-0.717029,-1.217521
5,-0.714804,-1.213711
5,-0.714804,-1.213711
